Categories;Family;Type;model;mark;IFC Predefined Type;IfcConstructionType;IfcContainedInHost;IfcContainedInHostGUID;IfcMaterial;IfcName;IfcName [Type];IfcOperationType;IfcPresentationLayer;IfcSpatialContainer;count;Export to IFC As
Windows;Direct shape;window;;258;;;non-bearing wall;3yvovxyQfFafULstU3NKgr;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;259;;;non-bearing wall;3yvovxyQfFafULstU3NKgr;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;260;;;non-bearing wall;3yvovxyQfFafULstU3NKgr;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;261;;;non-bearing wall;3yvovxyQfFafULstU3NKgr;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;262;;;non-bearing wall;3yvovxyQfFafULstU3NKgr;;window;window;;window;C-00EG;1;IfcWindowStyle
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
Generic Models;;;;;;;;;;window opening;;;facade cladding;;1;IfcOpeningElement
walls;;;;;;;;;Wood material: 0.015 m;non-bearing wall;;;facade cladding;C-00EG;1;IfcWallStandardCase
Windows;Direct shape;window;;263;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;264;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;265;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;266;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;267;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;268;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;269;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;270;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
Windows;Direct shape;window;;271;;;non-bearing wall;0C6y4EtUn01OkgzmSDvCG$;;window;window;;window;C-00EG;1;IfcWindowStyle
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall niche;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall niche;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Sand-lime brick Stock: 0.18 m;load-bearing wall;;;B_Walls non-load-bearing on the inside;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Sand-lime brick Stock: 0.18 m;load-bearing wall;;;B_Walls non-load-bearing on the inside;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Sand-lime brick Stock: 0.18 m;load-bearing wall;;;B_Walls non-load-bearing on the inside;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Sand-lime brick Stock: 0.18 m;load-bearing wall;;;B_Walls non-load-bearing on the inside;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete stock: 0.12 m;load-bearing wall;;;B_walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete stock: 0.2 m;load-bearing wall;;;B_walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.12 m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;internally supporting walls;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall breakthrough;;;internally supporting walls;;1;IfcOpeningElement
walls;;;;;;;;;Concrete: 0.2m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.12 m;load-bearing wall;;;internally supporting walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.3m;non-bearing wall;;;concrete;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.3 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;Non-load-bearing walls on the inside;;1;IfcOpeningElement
walls;;;;;;;;;Glass partition: 0.2 m;non-bearing wall;;;Non-load-bearing walls on the inside;C-00EG;1;IfcWallStandardCase
door;Direct shape;10,002;;208;;NotDefined;non-bearing wall;0xXVKsaHz7K9ePcQbrlxez;wood;10,002;10,002;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Lightweight wall: 0.12 m;non-bearing wall;;;inner doors;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.12 m;non-bearing wall;;;inner doors;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;not specified: 0.025 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.125 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.125 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.125 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.105 m;load-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;partitions fixed;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
door;Direct shape;21;;209;;NotDefined;non-bearing wall;2wvSZA4KrB0gKoDIASd46M;Steel frame with wooden door leaf;21;21;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.1 m;non-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.105 m;load-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall EI60: 0.125 m;load-bearing wall;;;partitions fixed;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;Non-load-bearing walls on the inside;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight: 0.125 m;non-bearing wall;;;Non-load-bearing walls on the inside;C-00EG;1;IfcWallStandardCase
door;Direct shape;30.3;;210;;NotDefined;non-bearing wall;3jQh9o_xnAmPd_WcWiCgej;wood;30.3;30.3;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Mineral fiber: 0.1 m;non-bearing wall;;;insulations;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;13;;211;;NotDefined;non-bearing wall;153CjU6pf6B9s2R5G$bhw4;aluminum;13;13;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;13;;212;;NotDefined;non-bearing wall;153CjU6pf6B9s2R5G$bhw4;aluminum;13;13;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;15;;213;;NotDefined;non-bearing wall;3UBMcRIFX5lP9O230GZa8i;aluminum;15;15;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;15;;214;;NotDefined;non-bearing wall;3UBMcRIFX5lP9O230GZa8i;aluminum;15;15;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;17;;215;;NotDefined;non-bearing wall;2wlisWOf5A9PoO0De7Naag;aluminum;17;17;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;17;;216;;NotDefined;non-bearing wall;2wlisWOf5A9PoO0De7Naag;aluminum;17;17;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;19;;217;;NotDefined;non-bearing wall;0QRvamcLbB8Bz3vAyfiWbz;aluminum;19;19;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;19;;218;;NotDefined;non-bearing wall;0QRvamcLbB8Bz3vAyfiWbz;aluminum;19;19;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;21;;219;;NotDefined;non-bearing wall;0tuACQOvHCkOc9k87QmQzH;aluminum;21;21;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;21;;220;;NotDefined;non-bearing wall;0tuACQOvHCkOc9k87QmQzH;aluminum;21;21;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;23;;221;;NotDefined;non-bearing wall;3k9iaZG8DETfvZ_jjtLYwZ;aluminum;23;23;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;23;;222;;NotDefined;non-bearing wall;3k9iaZG8DETfvZ_jjtLYwZ;aluminum;23;23;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;25;;223;;NotDefined;non-bearing wall;1oLiMhR9T06xEhWBBqM2Uc;aluminum;25;25;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;25;;224;;NotDefined;non-bearing wall;1oLiMhR9T06xEhWBBqM2Uc;aluminum;25;25;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;27.1;;225;;NotDefined;non-bearing wall;1y0evTryb6bhM2kF_EG1qU;aluminum;27.1;27.1;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;27.1;;226;;NotDefined;non-bearing wall;1y0evTryb6bhM2kF_EG1qU;aluminum;27.1;27.1;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;11;;227;;NotDefined;non-bearing wall;2GiDOrXJTB7RY10vZTSpug;aluminum;11;11;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;27.2;;228;;NotDefined;non-bearing wall;06kN_fiODE1wlZNFglHwq1;aluminum;27.2;27.2;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;27.2;;229;;NotDefined;non-bearing wall;06kN_fiODE1wlZNFglHwq1;aluminum;27.2;27.2;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;30.0011;;230;;NotDefined;non-bearing wall;3hi8faMurFSgEY9lgLNzLT;aluminum;30.0011;30.0011;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;28.1;;231;;NotDefined;non-bearing wall;3hi8faMurFSgEY9lgLNzLT;aluminum;28.1;28.1;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;26;;232;;NotDefined;non-bearing wall;2ieMgK4mPBchhHZRaxHyfI;aluminum;26;26;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;26;;233;;NotDefined;non-bearing wall;2ieMgK4mPBchhHZRaxHyfI;aluminum;26;26;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;20;;234;;NotDefined;non-bearing wall;2fehgB96nEPvIaS$twlSu$;aluminum;20;20;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;20;;235;;NotDefined;non-bearing wall;2fehgB96nEPvIaS$twlSu$;aluminum;20;20;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;18;;236;;NotDefined;non-bearing wall;1edZdXbNTB$xoMughcoRxq;aluminum;18;18;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;18;;237;;NotDefined;non-bearing wall;1edZdXbNTB$xoMughcoRxq;aluminum;18;18;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;14;;238;;NotDefined;non-bearing wall;0stjMEqub2pgnLOB6tkaq6;aluminum;14;14;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;14;;239;;NotDefined;non-bearing wall;0stjMEqub2pgnLOB6tkaq6;aluminum;14;14;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;14;;240;;NotDefined;non-bearing wall;3l$jeZvm1BuPWD7t9wT4I_;aluminum;14;14;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;14;;241;;NotDefined;non-bearing wall;3l$jeZvm1BuPWD7t9wT4I_;aluminum;14;14;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;22;;242;;NotDefined;non-bearing wall;1mpaq_Kq1Bwg7SDhlZ5Sme;aluminum;22;22;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;22;;243;;NotDefined;non-bearing wall;1mpaq_Kq1Bwg7SDhlZ5Sme;aluminum;22;22;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;24;;244;;NotDefined;non-bearing wall;1d_R1JEzv7YP91l0a6Xsat;aluminum;24;24;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;24;;245;;NotDefined;non-bearing wall;1d_R1JEzv7YP91l0a6Xsat;aluminum;24;24;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;12;;246;;NotDefined;non-bearing wall;2w_E$eQW96jRSi$2cOOywV;aluminum;12;12;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
Generic Models;;;;;;;;;;doorway;;;Extension lightweight wall;;1;IfcOpeningElement
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
door;Direct shape;30.2;;247;;NotDefined;non-bearing wall;2NLzJ$KhbAZhGusDa7mRyO;aluminum;30.2;30.2;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
door;Direct shape;30.1;;248;;NotDefined;non-bearing wall;2NLzJ$KhbAZhGusDa7mRyO;aluminum;30.1;30.1;NotDefined;inner doors;C-00EG;1;IfcDoorStyle
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.25 m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
walls;;;;;;;;;Concrete: 0.15 m;load-bearing wall;;;earthquake walls;C-00EG;1;IfcWallStandardCase
Generic Models;;;;;;;;;;wall breakthrough;;;B_Walls internally load-bearing;;1;IfcOpeningElement
Generic Models;;;;;;;;;;wall niche;;;B_Walls internally load-bearing;;1;IfcOpeningElement
walls;;;;;;;;;Concrete stock: 0.3 m;load-bearing wall;;;B_Walls internally load-bearing;C-00EG;1;IfcWallStandardCase
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;C-00EG;1;IfcColumn
